#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655936269 447282372 427375520 33685479 2314043 32857605 27504275 10012 131999 92122.01 91763.41 2646.87 4983.19
1655936279 447282372 427375520 33685479 2314043 32857644 27504324 10012 131999 92121.96 91763.39 2647.02 4983.07
1655936289 447282372 427375520 33685479 2314043 32857695 27504361 10012 131999 92121.91 91763.86 2646.57 4982.61
1655936300 447282372 427375520 33685479 2314043 32857746 27504396 10012 131999 92121.80 91764.02 2647.58 4982.54
1655936312 447282372 427375520 33685479 2314043 32857784 27504446 10012 131999 92139.82 93530.44 2629.52 3215.65
1655936323 447282372 427375520 33685479 2314043 32857821 27504498 10012 131999 92139.68 93530.34 2629.18 3216.22
1655936333 447282372 427375520 33685479 2314043 32857859 27504546 10012 131999 92138.55 93530.05 2629.96 3216.92
1655936343 447282372 427375520 33685479 2314043 32857910 27504585 10012 131999 92138.43 93530.72 2630.44 3215.37
1655936353 447282372 427375520 33685479 2314043 32857947 27504635 10012 131999 92137.88 93530.82 2630.59 3215.75
1655936364 447282372 427375520 33685479 2314043 32858001 27504670 10012 131999 92138.04 93530.88 2631.41 3215.59
1655936374 447282372 427375520 33685479 2314043 32858053 27504706 10012 131999 92138.68 93531.47 2630.30 3215.60
1655936384 447282372 427375520 33685479 2314043 32858102 27504744 10012 131999 92139.02 93531.41 2630.33 3215.69
1655936394 447282372 427375520 33685479 2314043 32858142 27504793 10012 131999 92139.51 93531.21 2630.02 3215.26
1655936404 447282372 427375520 33685479 2314043 32858195 27504838 10012 131999 92140.04 93531.37 2629.32 3214.70
1655936414 447282372 427375520 33685479 2314043 32858234 27504885 10012 131999 92139.63 93532.19 2629.87 3214.27
1655936424 447282372 427375520 33685479 2314043 32858287 27504922 10012 131999 92140.08 93530.90 2628.78 3215.68
1655936435 447282372 427375520 33685479 2314043 32858323 27504974 10012 131999 92139.56 93531.07 2629.37 3216.05
1655936445 447282372 427375520 33685479 2314043 32858361 27505025 10012 131999 92138.92 93531.09 2629.07 3215.87
1655936455 447282372 427375520 33685479 2314043 32858413 27505061 10012 131999 92137.92 93530.79 2630.58 3215.68
